sentence,labels
RT @PrettyFlyyHippy: If you can stick one finger in your pussy and feel all 4 walls . Your still tight &#128076;,1
RT @PrettyMillz: My car insurance is trash !!!,0
RT @Pretty_N_Purrls: To my EX that bitch can have you. &#128080;,1
RT @PrettyndHated: Everybody pregnant . You bitches waste no time,1
"RT @Priceless_KP: It ain nun to cut dat bitch awf 

- Verizon",1
RT @Prima_Doma: Then he just got too basic. &amp; the hoes loved it... From then on he made them his focal audience.,1
RT @PrinceTooTrippy: these hoes swear boy,1
"RT @PrinceVelly: I feel sorry for da females that dont get what they deserve, while these hoe bitches get treated like queens &#128543;&#128543;&#128543;&#128543;&#128543;",1
RT @Princeeric11: #ReasonsIUnfollowedYou You unfollowed me first bitch,1
"RT @Princessofwifi: ""Stop being such a bitch""
Me: http://t.co/RGg9IduVsi",1
"RT @PrincexFbgm: Lonely twitter bitches be like 

#relationshipgoals &gt;&gt;&gt;&gt;&gt; http://t.co/9z9PxVnf89",1
RT @Prinncesskimm_: All my bitches attractive,1
"RT @PriyaOhol: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/yKyFIJZgSI @aekulze @vocativ http://t.co/a&#8230;",0
RT @ProBirdRights: A marry between a man and woman people sloppery slop;then what is prevent a bird from marriage my sandwich??? I'm in lo&#8230;,0
RT @ProBirdRights: Advice tip for people: 1 stick hand in glue 2 stick hand in feather 3 now you are like bird. Impress your friend.,0
"RT @ProBirdRights: dear Mr. Science: If human so ""better,"" how come they can't be bird? oh I'm sorry was that too LOGIC for you????",0
"RT @ProBirdRights: i see you again didn't election bird for government, america. that okay. i guess i just take this free cookie for everyo&#8230;",0
RT @Professor_Ryan: I thought it was raining because of the sound on the roof but it was just birds exploding from the heat.,0
"RT @Prophzilla: @StonerNan @VigxRArts @Bewbzy yea m8, fire crotch igniting your sisters pussy since '06",1
RT @ProudlyLiberal2: Charlie Crist wins Democratic primary http://t.co/FunqXo8O4O,0
"RT @PurelyFootball: Well done to @kimabakken who correctly answered Almeria. 26 yellow, and 1 red card so far this season.",0
RT @PurpleCaine: Somebody get my nigga. @Rvm3o some pussy cuz this nigga dont get no ass so imma need one of my hoes to slide in my nigga &#8230;,1
"RT @Pusha_TeeWat: Niggas fight in the NBA and they're called ""ghetto"" &amp; ""don't know how to act"" but there's a brawl in NASCAR and nobody sa&#8230;",1
RT @PvTruest: #Nevertrustabitch never trust a bitch who has a fresh copy of master p album,1
RT @PzFeed: Diplomatic trolling: Russian embassy mocks NATO's satellite pictures http://t.co/xklXbYxZbG,0
RT @QtipTheAbstract: Derek Jeter ... A class act... A great Yankee... A 1st ballot Hall of Fame inductee to be,0
"RT @QueenBitchhhh_: I'm scared to lose you, cause I know you get bitches.",1
RT @QueenHoneyC: All you hoes is still gon' be hoes tomorrow.,1
RT @QueenHoneyC: And too short to fuck boring hoes RT @mxchaelji: life's too short to wear boring clothes,1
RT @QueenReenie_: How bitch how? &#8220;@_Vontethekidd: How is this ok? http://t.co/tBm1dIL55n&#8221;,1
RT @Queen_Quita_: &#127908;&#128553;I just touchdown on pussy nigga!,1
"RT @QuilaTheDiva: After the age of 21 its about credit scores, future plans and creating assets. Not cars, clothes, niggas/bitches, clubs, &#8230;",1
"RT @QuinTheGreat: &#8220;@Lucki_Starr: When you accidentally say ""About a week ago"" http://t.co/JHBQhPUP2m&#8221; bitch u just wanted to show Ya ass smh",1
RT @Quis_2TurntUp: &#8220;@1017_Sqquad: Iont got no type&#8221;bad bitches is the only thing that I like &#128111;&#128131;&#128131;,1
"RT @QuotingHistory: ""Gave that bitch some chocolate, bitches love chocolate."" - Forrest Gump",1
RT @QwestsideFoolay: &#8220;@MiraGotTheJUICE: Woah did this bitch say love?&#128566;&#128514;&#128514;&#128557;&#128557; http://t.co/1NZDVTQSUy&#8221; &#128514;&#128514;&#128514;,1
RT @Qwyenton: Dat ghetto shit aint attractive,1
RT @RAAnonsense: I&#8217;m to the point where I&#8217;ll take a manual RT and not bitch about it.,1
RT @RAYCHIELOVESU: I just don't understand the grey area of being a hoe but lying about it. Like close your legs OR just be about that life&#8230;,1
"RT @RAYCHIELOVESU: No &#8220;@3rdeyechillin: That really happens ?

""@opnminds: who doesn&#8217;t like it when a random bad bitch hits you up just to s&#8230;",1
RT @RBK_STEVIEJ: I dont respect nun about a bitch cause idgaf bout des hoes,1
RT @RBK_STEVIEJ: I love a bitch wit sum nice teeth n lips&#128524;,1
RT @REAL_Kaysavage: @1stBlocJeremiah my bitch,1
"RT @RIPTheOGKooLAiD: Females will mess with a guy who has a girlfriend but won't mess with a single guy cause he has ""too many hoes""",1
RT @RIP_ALMIGHTY: @Tonyjohns000 stupid bitches can't handle the johns,1
RT @RIPvuhsace: I deadass took this after i ate a darkskin bitch pussy the other day #NeverAgain http://t.co/IZFLyUDuGS,1
RT @RIPvuhsace: I hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat,1
RT @RIPvuhsace: Math is fucking useless.... algebra 2 not gon help me pull bitches the fuck....,1
RT @RIPvuhsace: Mayweather a lil bitch this nigga out here dancing,1
RT @RIPvuhsace: Most of yall females boring as fuck then yall wonder why niggas only talk about havin sex bc theres nothin else to talk abo&#8230;,1
"RT @RIPvuhsace: Porn, the only place where a bitch gon be under the table sucking a niggas dick while he eating dinner with his parents.",1
"RT @RJakaGunner: y'all so quick to say people ""worship"" celebrities. bitch, i love beyonc&#233;, her talent, her legacy and what she stands for &#8230;",1
RT @RLE_Raider: Thanks Ravens 4 beating those fags. Now believe I don't give a fuck about you. I'm Raider Nation bitches. Thanks 4 pu ...,1
"RT @RMcElhenney: New to the game but as I understand it, the first rule of soccer is ""whichever team acts more like a bitch shall be awarde&#8230;",1
RT @RO4reals: &lt;--- trash at it's finest &#8220;@NichyTay: Ladies if you post a picture and don't get at least 15 niggas to favorite it then you t&#8230;,1
RT @RTGIFS: DOMINIQUE Made Larry bird do a 360 lmaooo http://t.co/Vs6e3Z0C2u,0
RT @RTNBA: 0 Love for these hoes http://t.co/nFxNhHw0dJ,1
RT @RT_America: Russell Brand mocks Bill O'Reilly for proposing Berlin Wall against immigrants (VIDEO) http://t.co/WtzD2MIBf6 http://t.co/A&#8230;,0
RT @RT_America: US Army removes &#8216;negro&#8217; as official reference to black people after public outrage http://t.co/qtiTEzE7Bh http://t.co/nudHr&#8230;,1
RT @RWSurferGirl: Toss 'em out of office? Or just throw 'em in the trash? #trashbucketchallenge has politicians on the run at... https://t.&#8230;,1
"RT @RWzr: Too many faithful girls are single, and too many hoes are taken.",1
RT @Ra_Shia: Quotable RT @ChrissiBaxter: If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You &#8230;,1
RT @RabehChararah1: They claiming bitches them my old hoes,1
RT @RabehChararah1: Wack ass hoes,1
"RT @Racheldoesstuff: ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees",1
RT @RachieSoul: These hoes ain't loyal,1
RT @RackedUpShad: Bitch had me and my car all the way fucked up! &#128545;&#128548; had to cuss a bitch out via note! http://t.co/PKxB40JTTO,1
RT @RaeRecum: These hoes ain't shit &#128514;&#128514;&#128175;,1
"RT @RafiDAngelo: ""My pussy tastes like Pumpkin Spice Latte."" -- Lana Del Basic",1
RT @RahleeFranklin: Them hoes so damn nice &#128175; http://t.co/jn0ieBdnZQ,1
RT @RahleeFranklin: This bitch got a body like Trey Songz &#128514; http://t.co/KSiqmY4W8D,1
RT @RahleeFranklin: don't cheat if she a down bitch,1
"RT @RaiAllure: ""yo bitch chose me you aint a pimp you a FAIRY."" #ripPimpC",1
RT @Rajput_Ramesh: Friends a Proud Hindu n ShivSainik brother shri Ramesh Jadhav was murdered by Jihadis plz help trend #RameshJadhav http:&#8230;,0
"RT @RakwonOGOD: ""Fuck bitches , get money"" - A favorite nigga's line when a girl leave his ass for another man",1
"RT @RakwonOGOD: ""You ugly anyway"" 
""You a hoe anyway"" - a nigga who just got curved but won't accept it",1
RT @RakwonOGOD: &#8220;Bros before hoes&#8221; - a bro with no hoes,1
"RT @RakwonOGOD: Bitches tweeting ""last night &gt;&gt;"" like they did something special except be hoes",1
RT @RakwonOGOD: Lmaoo bitch what? http://t.co/2dhLgXcVg2,1
RT @RakwonOGOD: Rare pic of trash posing with trash http://t.co/usGIAZSDWv,1
RT @RakwonOGOD: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,1
RT @RakwonOGOD: When ya side hoe tryna act up http://t.co/ayfGKVdEZI,1
RT @RakwonOGOD: i started fuckin with bitches who believe everything their horoscope say.they believe the dumbass horoscopes they gunna bel&#8230;,1
RT @Ramen_Odicho: Assyria got hella hoes,1
RT @Rameyhoe: 22. But we make it and this bitch sits on the couch and turns on Ice Age the movie and asks us if were hungry like we arent t&#8230;,1
RT @Rameyhoe: If you curve me im just going to assume your pussy is trash and you were doing me a favor,1
RT @RamonRoblesJr: Good morning Baton Rouge. @ajohnson_a having a nip of @MBMoonshine http://t.co/5JZH1BhWWk,0
RT @Ranae_26: You bitches could never be nae ...let him tell you he love him some nae &#128143;&#128145;&#128081;,1
RT @Randality: @WeDont_SmokeREG &#128514;she a dumb bitch smh,1
RT @Randall_Jayy: &#8220;@_100D: I got hard dick for all dez bitches. I get all they numbers I don't call dez bitches.&#8221; LMAO RT,1
RT @Ranger1325: I'm waiting for all of you little bitches that whined about Bush to start speaking up about Obama and his wars. #Syria,1
"RT @RapBars_: Joey Badass said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life""",0
"RT @RappersSaid: When Kanye said ""I don't need your pussy, bitch. I'm on my own dick."" http://t.co/6eeLUmjbme",1
"RT @RappersSaid: When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy"" http://t.co/ffPu1w&#8230;",1
"RT @RappersSaid: When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome"" http://t.co/mBrtvpUaKt",1
RT @RaqiThunda: The trick of reality tv is making tacky bitches seem classy &amp; badgering real women with real ethic into submission. It's a &#8230;,1
RT @RareHipHopPic: Logic had me thinking Nikki was a bad bitch,1
RT @RashadBF: Never trust a bitch that take quick ass showers!,1
"RT @RashodJackson: Nobody cares, bitch",1
"RT @Ratchet2English: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &#8230;",1
RT @RavenConnell: Being a hoe isn't a Halloween costume,1
RT @RavenxMiyagi: you here good songs on the radio but it ain't about positivity its mainly bout hoe problems killing and/or moving weight,1
"RT @RawstonGeorge: &#8220;@distilled9water: ""@wizzyjr https://t.co/OtZ0FGDVpR &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#8221; bitch gotta die 10,000 deaths. &#128534;&#128557;&#8221; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; GTFOH",1
"RT @RayHudson: Art thou the bird whom Man loves bestThe pious bird with t/ scarlet breast, Our Robin;that leaves these summer winds sobbing&#8230;",0
"RT @RayIopez: ""make me ur wcw""

""how many girls do u talk to""

""am I ur side hoe""

""tweet about me so I know it's real"" http://t.co/LB274Gh&#8230;",1
"RT @RayIopez: Niggas Be Like

&#128663;_____________&#128659;
Fuck! There go the 5'o

__&#128663;______&#128659;__
Be cool son

___&#128663;&#128659;_____
Man fuck 

___&#128659;___&#128663;____
bitch as&#8230;",1
RT @RayIopez: When you're approaching your high score in flappy bird and die one pipe away http://t.co/bI1RQ6A1ur,0
RT @RayIopez: taking out the trash at night http://t.co/qJiPw0sYeH,0
RT @RayRayOspeciial: Hate a broke bitch and nigga,1
RT @Rayban_Guwop: If money&#128181; was my girl&#128143; id stalk that bitch.&#128520;&#128270;&#128294;&#128064;&#128175;&#128174;&#127796;,1
RT @RayyyZoR: I call this the 100gram sugar delight or a Heart Attack. It's a #PopTart #Twinkie &amp; a #HoneyBun http://t.co/s6ZnLVlvLI,0
RT @ReIateThings: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch &#8230;,1
"RT @RealBobbyJay: If a mf really like you&#9786;&#65039;, they'll drop all their hoes&#128108;&#128109;, exes&#9995;&#128530;, &amp; groupies and focus only on you.. &#128107;",1
RT @RealErik_95: Don't worry about my old bitch or my next bitch,1
RT @RealJackNeisen: Damn... that's a cold ass honkie,1
RT @RealJohnBrannon: bette fucking davis eyes bitch,1
RT @RealJohnBrannon: check it out you gotta vodka soda &amp; a lemon on the bottom of that bitch ? thats cool,1
RT @RealKidLegend: Being a hoe means FUCKIN a lot of people NOT TALKING to a lot of people! Y'all mufuckas be having shit mixed up! &#128530;&#9995;&#128175;,1
RT @RealKiddSmyllz: I wonder if I can sue a bitch 4wasting my mf time,1
"RT @RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm bitch"" bitch wassup",1
"RT @RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm you home. Niggaz in that bitch was some hoes yaknow"" yazz I gotta do applewood n shit",1
RT @RealNiggaSherm: &#127379;kk bitch TD in 17'&#128275; Jeff b home real soon &#9981;&#127344;&#127382;,1
RT @RealNiggaSherm: I can't trust a bitch I can't trust myself,1
"RT @RealRaymondJ: When bae calls ""Chinese food"" in your phone and your side hoe answers in a Chinese accent &amp; takes your order.. http://t.c&#8230;",1
RT @RealScoZayy_NNF: Just barrass Meez ctfu um zoned out wit my fro out while um hitin hoes from da back #comebacktoreality,1
RT @RealScottieTee: Girls dress like hoes and wonder why good guys aren't attracted to them... http://t.co/dLRk2I04hO,1
RT @RealSexAddicts: Wet&#128166; &amp; warm &#9832;&#65039; pussy &#128553;&#128525;,1
"RT @RealSexNotes: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a titl&#8230;",1
"RT @RealSexNotes: Too many faithful girls are single, and too many hoes are taken.",1
"RT @RealSkipBayless: In their primes, MJ would have dominated LBJ in 1 on 1. Just so much mentally tougher. MJ's trash talk alone would unn&#8230;",0
"RT @RealTalk: i swear I'm a nice girl, until you do something that pisses me off... then the bitch comes out.",1
"RT @RealTimeWWII: 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;",0
"RT @Realistt__: &#128525; &#8220;@Squirtology: Crazy things about the pussy that you should know &#128520;&#128520;

Make sure u know &#128073;&#128073; http://t.co/xOO7AjnD8y &#128072;&#128072; http:/&#8230;",1
RT @Realistt__: Shy girls are undercover freaks..&#128527;,0
"RT @ReallyHighIdeas: Scientists have recently discovered that bitches, do in fact, be trippin'",1
RT @RedBone9922: These hoes ain't loyal &#128588;,1
RT @RedHeadRay_: I swear I saw more then 3 bitches jump this girl &#128583;,1
RT @RedScareBot: Commie &amp;#9773; Mints RT @_whiteponyjr_ F#@!kkk this faggot commie http://t.co/lnqNpChciA,1
"RT @RedTvvitter: ""Does my Mewtwo make your pussy wet?"" http://t.co/W4zzHr6Kum",1
RT @ReeseZamora: @daxmw23 Dax we don't love these hoes,1
RT @ReevesJunya: bitch ass niggas claim to be yo homies then get on dirt .. All bitch ass niggaa can die slow,1
RT @RegaloDeJah_: &#8220;@Ausettt: Girls like her make it hard for the rest of us &#128530; http://t.co/g8KdlxFqm2&#8221; and u wonder why u bitches get expose&#8230;,1
RT @ReggieRipBam: All I ever do is fuck bitches &amp; count stacks,1
"RT @ReginaPucket: http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &#8230;",0
"RT @ReginaldSpears: If Hank Jr. was half the man his daddy was, he'd bitch-slap Brantly Gilbert for having his name in his mouth.",1
RT @RelentIessness: this bitch thought she could cut my dick off http://t.co/gBR2YV669Y,1
RT @Rene_gadeCowboy: I have to agree with Charlie he's spot on... http://t.co/9lcmVE9i1m,0
"RT @Revenant0202: Seriously, Florida. A vote for Charlie Christ is a vote for taxes and ebola.",0
"RT @ReverendGrim: God bless those delusional bitches still trying to keep ""duck face"" alive.",1
"RT @Rhiannamator: ""Who's my bitch?"" I am, Stephanie. I am.",1
RT @RhineRunIt: Henny &amp; hoes. RT @TiFFANY_P0RSCHE: Peace &amp; tranquillity &#8220;@daddykn0wsbest: If you were a Greek Mythical God&#8230;what would u be &#8230;,1
RT @Ribo333: @secupp your retarded,1
RT @RichBitxh_: Highwaisted jeans are not made for everyone bitches be looking horrible,1
RT @RichHomieMeezy: @54OO_Mauri my internet aint get transfered yet pussy,1
RT @RichgurlTira: These hoes will fake like they really f*ck with you but be hating on you lowkey,1
"RT @RickNothing: I love how ""twat"" is gender neutral.",1
RT @RickRaze: Why would I be in a relationship theses hoes go still do them &#128514;&#128175;,1
RT @RickyNgan: These hoes is thotful,1
RT @RickyNgan: Y'all hoes ain't slick,1
RT @RickyScamp: The best way to avoid a tsunami of extramarital pussy is to wear sneakers on your daily commute. Also using the word sneake&#8230;,1
"RT @RiddMcCoy: Where is everybody getting this ""fuck her right in the pussy"" sayin from?",1
RT @Ride907: If some little fucking faggot spits in my food I swear to god id tear your fucking arms off http://t.co/EQociANZ77,1
RT @RihannaHasAids: aight game over. dykes had to ruin it http://t.co/o0CAn6gb1p,1
RT @RihannaHasAids: bitch built like squid ward after he ate all the Krabby Patties RT @AcaciaMakayla: @DJZeeti DONT RETIRE &#128553; I love you. h&#8230;,1
RT @RihannaHasAids: bitch change draws http://t.co/k4frL2Vw7e,1
RT @RihannaHasAids: if I got hoes.. @ one of my hoes.. if not shutup &amp; never say it again,1
RT @Rileyy_Babyyy: How you pressed over some pussy you never had &#128064;? &#128514;&#128514;&#128514;,1
RT @RipCaps: Damn.. it's hotter than a bitch,1
RT @RipCaps: I wish I would chase a hoe .,1
RT @RipTre96: I ain't entertaining nomore dumb bitches,1
RT @Rivera9Roberto: &#8220;@1ortiz1: You think she classy niggah but she really ratchet&#8221;,1
RT @RmpHarris: I kinda miss tremper I use to be threw dat bitch lol Never in class lmao,1
RT @RmpHarris: Told my home girl bitch you bet not change on mee,1
"RT @RnadJorell: &#8220;@_KudaBrazyy: ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back! - http://t.co/XfBbm7cJTY&#8221;aha bitch",1
RT @RnadJorell: &#8220;@_KudaBrazyy: @RnadJorell Knocked that bitch soul out her body lol&#8221; aha bruh cocked back an fired on that bitch,1
RT @RobIsRandomAF_6: &#128514;&#128514;&#128514;&#128514;&#128514;This bitch came to the club with a broken neck? Bitch you serious? https://t.co/D4bpFhPj6x,1
RT @RobIsRandomAF_6: Tyrese a baby back bitch! Hope they kill him before Black History Month. #AMCWalkingDead,1
RT @RobProvince: Do I support killing terrorists..... yes. Will I still mock hypocrites..... HELL YES!,1
RT @Rob_San9993: @214bighappy gunna have me screaming at bitches and shit..lol,1
RT @Rob_San9993: @214bighappy that bitch was looking for anything to go up her ass!..haha,1
"RT @RobertCDick: Protest climate change, leaves trash behind. #VotingMatters",0
RT @Roberto0oO0: @kitten_nugget69 @danusaur aye stfu you dyke lookin bitch I'm pretty sure you have a bigger dick than your boyfriend,1
RT @Rock76_: @1waynostra we just trying flip an ounce to a P in dis bitch!!! im still out school bro next week im out dere doe,1
RT @Rock76_: just show im not playing in this bitch one false move ima spraying in this bitch @1waynostra,1
"RT @Rockprincess818: Go fight against the IDF if you progressive trash hate them so much, you don't have the guts to do it. 
#IStandWithIsr&#8230;",0
"RT @Rockprincess818: Obama is Allowing millions of illegal aliens, drug cartels, and terrorists to enter our open borders...Liberal retards&#8230;",1
"RT @RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;",1
RT @RollyPolly1x: This bitch quit after an hour of working here wtf &#128514;,1
RT @RomerioHall: &#8220;@1inkkofrosess: I'm in this bitch &#128563;&#128563;&#128563;&#128563; like a mf &#128514;&#128514;&#128514;&#128514;&#9996;&#65039;&#127811;&#128080;&#128168;&#8221;,1
"RT @RonONealDC: Lmaooooooo RT @basedamERICan: ""Ayo take this pic for me fam""

""You think the bitches gon fuck with this pic?"" http://t.co/k&#8230;",1
"RT @RonTheAnchorman: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &#8230;",1
RT @Ronesha__: When I feel like he entertaining these hoes I just fall back even harder than before &#128175;,1
RT @RosieZaya1: Ur fucking white trash,1
"RT @Roulettista: Mertesacker saying ""give him the ghetto fist"" is still goat",0
RT @Royals: #Royals win!! KC with a 2-0 blanking of the Yankees to take the series in the Bronx! #BeRoyalKC,0
RT @RuNeshaShamia: Drunk inlove with my gun bae bitch Beyonc&#233; &#128520;&#128527;,1
"RT @Rubberbandits: Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 &#8230;",0
"RT @RubinReport: You can mock Michelle Obama's #TurnipForWhat video, but the turnip is now third in line of succession for president. https&#8230;",0
RT @RubyFakhoury: We out dis bitch &#128588; http://t.co/Vb8C2Pjnvi,1
RT @RudeBoi_Drew: @PAPER_CHAYSIN condom were invent for that sole purpose,0
"RT @RudeComedian: some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think",1
"RT @RudebwoyRoscoe: Behind every REAL bitch, there's a bitch ass nigga that did her wrong but made her strong.",1
RT @Runyacheckup: Niggas and bitches gotta quit wit da money pics... If I can count it accurately it ain't enough &#128514;&#128514;&#128514;,1
"RT @RushAmeezy: I find it hilarious how Austin says ""swag witch"" instead of ""swag bitch"" lmfao",1
RT @RussBrandon: Thanks to Mr Wilson for passing along this tremendous responsibility. My sole focus is to empower our leadership to bui ...,0
"RT @RussOnPolitics: GOP nominee for #MAgov Charlie Baker's ""fisherman story"" falls apart. He deserves an Oscar for his play crying. http://&#8230;",0
"RT @Ruthless_Mando: no bitch, I just don't like you &#128129;",1
RT @Ryder_LetsGetIt: &#8220;@ItsNotHarold: I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; ON GANG !,1
RT @SAMMI_boyden: @jizcalifuh it's a metaphor you dumb fucking nigger @savanigga &#128514;&#128514;&#128525;&#128525;&#128069;&#128069;,1
RT @SAMMI_boyden: @savanigga oh....I know dude. I just went OFF ON HIS ASS I'm done with that faggot,1
RT @SAMMI_boyden: Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @savanigga @OfficialDThrash @jawgaboyz,1
RT @SAVx: A day later and y'all still gassing Rihanna trash ass nudes.,1
"RT @SBNation: Plenty of Kobe vs. Dwight trash talk after the game, too. http://t.co/YCwfrv7syX http://t.co/TRHYFjoIwc",0
"RT @SBNation: Reds fan snags foul ball, gets shoved by player, flips bird, becomes True American Hero: http://t.co/yDu4PR531R http://t.co/&#8230;",0
RT @SC4K: Getting ready for the annual heart and sole luncheon @RenHotels #cle with @EricGordon_CEO http://t.co/UJ721FmsXB,0
RT @SCAR_49: @16stanleys @odale_ese118 hahah that niggah got hella checked ! Do your thang Uce. #PowerCouple,1
RT @SEMAJ_HOEE_: &#8220;@tiffanyluxride: Damn so many fake niggas &amp; bitches&#8221;,1
RT @SF_LaMasterBoy: Im scared of her...her pussy too good!! Lol,1
"RT @SFsneeejayy: Bitch hmu say she need sex right now, bitch nigga hmu saying he upset right now",1
"RT @SGT_WitDaJuice: Lame dude anyway ""@baeElectronica: bitch, bye &#128514; RT @WeAre_XCI: Dawg look at this shit http://t.co/Fu4DbQeotn""",1
RT @SKINNY_NiggaDoe: RT @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family,1
RT @SKINNY_NiggaDoe: RT @HoodrichKeem: Leave the bitching to the bitches !,1
"RT @SLIZRD_WIZRD: 3 point on a bitch like Dirk Nowitzki, up in da club like Dirk Nowitzki.",1
RT @SLeyTMF: I aint nun to cut that bitch off,1
RT @SLeyTMF: Too many bitches not enough queens,1
RT @SLlMSHADY: Can someone show hailie this tweet? &#128514;&#128514; bitch blocked me &#128548;&#128514;&#128514;&#128514; https://t.co/VlpR7tMcAs,1
"RT @SMACKHighAZ: ""Seton Catholic where their own students talk trash about how low of a division there football team is in.""",0
RT @SOMEXlCAN: Who needs Twinkies? When you got Gansitos?,0
"RT @SSNAlerts: Rick Scott takes 49% of vote, Charlie Crist takes 46%. Scott wins second term: http://t.co/MmkyGCYVG1 #sayfie #FlaPol http:/&#8230;",0
RT @SSickStory: People need to stop being bitch made.,1
"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",0
RT @STARgotthatDOPE: A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&#8230;,1
RT @STROCORLEONE @ThoughtsOfRandy @Yummys_World all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha,1
"RT @SUCKEDOFF: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/v2L7GMVA8T",1
"RT @SUCKEDOFF: 3 MOST COMMON WHITE PEOPLE ACTIVITIES:

1. Wearing Tapout

2. Shooting up schools

3. Calling you a nigger on Xbox",1
"RT @SUPERi0R_422: My daddy told me not to date a man with soft hands lol... Either he doesn't do hard labor or he's a ""faggot"".",1
RT @SVL305: @VJtechsupport @YoungMcFly since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b,1
RT @SVL305: @VJtechsupport @YoungMcFly the real reason y she gave up rapping was because of ME.. i called her trash to her face n asked for&#8230;,0
RT @SVO__: One who can't keep his bitch RT @StaceyNoDash_ What kind of man can't parallel park?,1
"RT @SaNtAnAdaGrEaT: I never understood that &#128530;if u want a strap on, just fck a nigga ! &#128514;&#128514;&#128514; wtf bitch",1
RT @SadoMisogynist: I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.,1
RT @SaertjeMirror: I am a zebra amongst the sheep.,0
RT @Saint_Jeremy: She right RT @2Girls1Richard: You spam RT @TheReaIPinkyxxx: If you eating the pussy you might as well eat the ASS. http:&#8230;,1
"RT @Salaayah: ""I let ma chain hang low...""
""Two chains...""
""Gold all in ma chain...""
""I keep a chain ana hoe...""
""Niggas staring at ma chai&#8230;",1
RT @SalamanCode: Proof that thots are retarded. http://t.co/rHJSlL9i9f,1
"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime",1
"RT @Salon: A trash-talking athlete vs. a violent congressman: Who's the real ""thug,"" here? http://t.co/dFNdCqWDAX via @joanwalsh",1
RT @SaluteMiSWAG: nice body parts on ugly bitches is the worst.,1
RT @Sam_James3: @will123_william @haydenhill13 @aknadnrye @khalilreed I don't care tho cracker,1
RT @SammyLightning_: @TNasty4Teen we find turtle; we find the hoes!,1
RT @SammyLightning_: Any girl that talk about sex on social media is a hoe,1
RT @SammyLightning_: Phil Simms is a pussy @TNasty4Teen,1
RT @SammyLightning_: Screw these hoes http://t.co/HBbEX5cIEB,1
RT @SammyLightning_: Silencer up on that .30 that bitch don't make a sound,1
"RT @SantosVictorero: RT @peddoc63 Lib Hypocrisy alert&#128680; bans ""bossy"" but ""bitch"" is okay! @AmyMek @michellemalkin @jjauthor #tcot http://t.c&#8230;",1
RT @SaraLuvvXXX: Today @GlennAlfonso did my hair and makeup.. He always tries to make me look like a monkey. http://t.co/tym2JD7h3Z,0
RT @SaraWright89: Freeze bitch i'm gonna steal your heart http://t.co/N0QkB1QO7h,1
RT @SarahMcintiree: A sideline bitch will tell you everything you need to hear if you just listen. She ultimately wants your man she dgaf a&#8230;,1
"RT @SarahR_82: I had these cute little pet names for my ex, like ass monkey, douchetard &amp; butterball. I just dont know where that re ...",1
"RT @SarcasmLeague: Back in elementary school, when you were line leader, everybody else was your bitch.",1
RT @SarcasmLeague: Somewhere in the world some bitch is ordering roses for herself so she doesn't look like the lonely bitch at the office,1
