sentence,labels
"['seeing', 'chatter', 'among', 'jihadi', 'fans', 'taking', 'credit', 'alledged', 'kidnapping', 'frenchman', 'algeria', 'france']",0
"['i', 'm', 'gook', 'boy', 'shawty']",0
"['i', 'm', 'listening', 'lil', 'spook', 'getting', 'good', 'kinda', 'sad', 'imma', 'single', 'fall', 'know', 'you', 'll', 'getting', 'annoyed', 'tl', 'aye']",0
"['infuriated', 'jihadis', 'putting', 'murder', 'requests', 'saudi', 'fighter', 'pilots', 'participated', 'bombings', 'syria', 'isis']",0
"['jihadi', 'networks', 'waking', 'amp', 'claiming', 'raqqa', 'radio', '8220confirmed8221', 'two', 'planes', 'shot', 'amp', '1', 'pilot', 'captured', 'isis', 'syria']",0
"['oh', 'morningmika', 'saying', 'democrats', 'lost', 'teabagger', 'vote', 'laughing', 'ass', 'bobble', 'head', 'morningjoe']",0
"['obama', 'mocked', 'special', 'olympics', 'wendy', 'davis', 'mocks', 'handicapped', 'ya', 'see', 'pattern', 'democrats', 'tcot', 'uniteblue']",0
"['obama8217s', 'newly', 'released', 'gitmo', 'jihadi', 'links', 'terrorists', 'syria', 'tcot', 'pjnet']",0
"['obamas', 'hellfire', 'missiles', 'tend', 'vaporize', 'jihadis', 'bemetor8', 'puremonotheist', 'uniteblue']",0
"['och', 'hoe', 'wonderbaarlijk', 'dat', 'jan', 'het', 'alweer', 'met', 'n', 'marokkaanse', 'bner', 'aan', 'de', 'stok', 'heeft', 'na', 'fatima', 'lamyea', 'tofik', 'nu', 'ook', 'abdelka', 'te', 'min', 'gevonden']",0
"['offensive', 'line', 'trash']",0
"['officials', 'jihadi', 'cockroaches', 'booking', 'tickets', 'cruise', 'ships', 'syria']",0
"['oh', 'forgot', 'lived', 'ghettohoodrats']",0
"['oh', 'yahweh', 'hand', 'upon', 'shadow', 'hovers', 'mefor', 'sake', 'house', 'ysrahal', 'mock', 'day', 'long']",0
"['oh', 'coon', 'bike', 'week', 'charlotte', 'ok', 'makes', 'sense']",0
"['oh', 'man', 'could', 'serious', 'first', 'ever', 'chanel', 'bag', 'contender', 'rt', 'evachen212', 'grapecolored', 'chanel', 'bags']",0
"['oh', 'oreo', 'baked', 'chocolate', 'chip', 'cookie', 'surprise']",0
"['oh', 'snap', 'i', 'm', 'realizing', 'skinny', 'tranny', 'jared', 'leto', 'he', 's', 'wo', 'unrecognizable', 'weight', 'loss', 'geez']",0
"['oh', 'gon', 'na', 'ruining', 'life', 'throwing', 'away', 'smoking', 'weed', 'test', 'scores', 'higher', 'trash', 'life']",0
"['ok', 'shows', 'cartoon', 'network', 'complete', 'trash', 'stevm', 'universe', 'awwwwwesomeeeeee']",0
"['okay', 'maybe', 'every', 'losangeles', 'evil', 'would', '80', 'people', 'i', 've', 'encountered', 'trash', 'another', '10', 'barely', 'human']",0
"['omer', 'asik', 'trash', 'offensive', 'side', 'floor', 'dude', 'real', 'life', 'murky', 'doo', 'doo', 'water']",0
"['omg', 'cutest', 'little', 'tinker', 'bell', 'ever', '1008465039']",0
"['omgggggggggg', 'mila', 'kunis', 'fing', 'hot', 'f', 'sarah', 'marshall', 'she', 's', 'like', 'bird', 'anorexic']",0
"['omoide', 'yokocho', 'shinjuku', 'tokyo', 'japan', 'jap243n', 'lost', 'japan', 'miguel', 'mich225n']",0
"['mission', 'find', 'zebra', 'cakes']",0
"['anniversary', '911', 'isis', 'amp', 'al', 'qaeda', 'supporters', 'claim', 'ben', 'laden', 'show', 'jihadi', 'authenticity', 'pathetic']",0
"['secret', 'party', 'mission', 'live', 'tweaking', 'mock', 'fatpo']",0
"['brainwork', 'done', 'pacemakers', 'medical', 'device', 'companies', 'call', 'contract', 'tinker', 'toy', 'engineers', 'like', 'sctroll', 'stribpol']",0
"['one', 'mans', 'trash', 'anothers', 'transformer', '8594']",0
"['one', 'mans', 'trash', 'another', 'mans', 'treasure']",0
"['one', 'mans', 'trash', 'another', 'mans', 'treasure', 'believe']",0
"['one', 'tonights', 'dog', 'walk', 'sunset', 'aka', 'invisible', 'bird', 'wire', 'sunset', 'invisiblebird', 'wires']",0
"['one', 'markschlabach', 'best', 'looks', 'rt', 'mcmurphyespn', 'charlie', 'weis', 'couple', 'months', 'ago', 'hanging', 'wnelly']",0
"['one', 'favorite', 'songs', 'there', 's', 'man', 'shoreline', 'white', 'parakeet', 'trying', 'make', 'bird', 'go', 'home']",0
"['one', 'great', 'treasures', 'living', 'san', 'diego', 'ready', 'access', 'mexican', 'twinkies', 'made', 'real', 'sugar', 'mexican', 'coca', 'cola']",0
"['one', 'worlds', 'prominent', 'jihadi', 'forums', 'got', 'shut', '8594']",0
"['americans', 'degenerate', 'enough', 'honor', 'war', 'dead', 'barbecue', 'anyone', 'grills', 'memorial', 'day', 'trash']",0
"['blood', 'satisfy', 'hungry', 'flames', 'r8217hollor', 'charlie', 'brown']",0
"['hick', 'town', 'walk', 'national', 'sports', 'bar', 'get', 'busch', 'light', 'smh']",0
"['oops', 'freudian', 'slit']",0
"['operation', 'ask', 'redhead', 'resolve', 'charlie', 'brown', 'rejectedpeanutsspecials']",0
"['do', 'nt', 'vote', 'cripple', 'amirite', 'bigot', 'mt', 'dawnnadukes', 'vote', 'votewendydavis', 'governor', 'texas']",0
"['i', 'm', 'vibing', 'ask', 'see', 'aux', 'cord', 'knowing', 'bout', 'play', 'trash', '128530']",0
"['get', 'swept', 'motown', 'laughing', 'loud', 'yankees', 'tigers', 'mlb']",0
['pollo'],0
"['ca', 'nt', 'afford', 'winter', 'clothes', 'rt', 'da1eyecreep', 'summer', 'hoe', 'winter', 'muslimah']",0
"['music', 'trash']",0
"['you', 're', 'neighborhood', 'rt', 'clairelea18', 'know', 'you', 're', 'mexcian', 'ghetto']",0
"['oreo', 'ice', 'cream', 'sandwich']",0
"['oreo', 'shake', 'want']",0
"['oreo', 'milkshakes', 'forever', 'remind', 'jayibarra95']",0
"['oreos', 'coffee', 'brunch', 'want']",0
"['oreos', 'life']",0
"['oriental', 'rugs', 'cause', 'i', 'm', 'flyer', 'dove']",0
"['oscar', 'taveras', 'went', 'yardie', '2nd', 'career', 'mlb', 'bat', 'stud']",0
"['jihadi', 'news', 'isis', 'executed', 'kuwait', 'preacher', 'redha', 'lari', 'coz', 'was8220too', 'extreme8221', 'amp', 'hampered', 'reconciliation', 'nusra', 'fatwas']",0
"['female', 'guinea', 'pig', 'pregnant', '127882127881127873128525128525128525']",0
"['day', 'care', 'i', 'm', 'taking', 'kitty', 'nap', 'hosers']",0
"['overripe', 'eggplants', 'good', 'eats', 'uncletweet']",0
"['philosophy', 'existentialism', 'depth', 'trash', 'pop', 'mtvhottestlanadelrey']",0
"['pnd', 'jigga', 'man']",0
"['pollos', 'last', 'dos', 'pollos', 'estaban', 'dando', 'vueltas', 'en', 'una', 'poller237a', 'mientras', 'los', 'estaban', 'cocinando', 'last', 'cuando']",0
"['psa', 'reduced', 'fat', 'oreos', 'waxy', 'do', 'nt', 'soften', 'properly', 'dunked', 'milk', 'stay', 'away', 'they', 're', 'unnatural', 'dietschmiet', 'oreo']",0
"['paceys', 'told', 'flash', 'touching', 'turning', 'yellow', 'black', 'whatwashedoing', '128514128514']",0
"['padre', 'yankeeangel', 'fans', 'need', 'stfu']",0
"['palin', 'mocks', 'obama', 'russia', 'rhetorically', 'asks', 'could', 'seen', 'coming', 'crowd', 'goes', 'wild', 'cpac2014']",0
"['panda', 'express', 'trash', 'wanted', 'chinese', 'did', 'nt', 'feel', 'like', 'gettin', 'car']",0
"['parents', 'television', 'council', 'scandal', 'sex', 'scene', 'charlie', 'brown', 'ok']",0
"['parodies', 'jihadi', 'songs', 'effective', 'asinine', 'muslims', 'condemn', 'humorisaweapon']",0
"['parsons', 'trash']",0
"['peace', 'friendonly', 'peacei', 'enemydont', 'say', 'word', 'againlook', 'facebook', 'wallone', 'best', 'friends', 'ever', 'moor']",0
"['penn', 'state', 'tryna', 'slant', 'screen', 'way', 'field', 'laughing', 'loud']",0
"['people', 'uncivilized']",0
"['people', 'angry', 'tonight', 'dis', 'tweeter', 'hard', 'colored', 'man', 'see', 'dis', 'anger', 'like', 'bein', 'waffle', 'house', 'mississippi']",0
"['people', 'chose', 'country', 'city', 'miserable', 'trash', 'deserve', 'neither', 'respect', 'consideration', 'less', 'scum']",0
"['people', 'do', 'nt', 'put', 'blinkers', 'seriously', 'need', 'crash', 'pole', 'something', '128548', 'moveoutmywaybitch']",0
"['people', 'slam', 'brakes', 'yellow', 'lights', 'allowed', 'drive']",0
"['people', 'trash', 'cars', 'love', 'drive', 'fast', 'reckless']",0
"['people', 'rt', 'picture', 'far', 'wide', 'reason', 'makes', 'teabaggers', 'poor', 'spelling', 'really', 'angry']",0
"['perhaps', 'ezra', 'miller', 'first', 'crack', 'toward', 'changing', 'regardless', 'whether', 'identifies', 'queer', 'gay']",0
"['perhaps', 'i', 'm', 'diehard', 'yankee', 'fan', 'there', 's', 'point', 'watching', 'debacle', 'yankees', 'tigers', 'mlb', 'else', 'laughing', 'loud']",0
"['permanent', 'slit', 'eyebrow', 'tumbled', 'bleachers', 'little', 'stayed', 'er']",0
"['phil', 'hughes', 'looking', 'like', 'phil', 'hughes', 'old', '2010', 'yankees', 'mlb']",0
"['photo', 'check', 'background', 'spooks']",0
"['photo', 'giving', 'trailer', 'park', 'trash', 'transformthursday', 'ladykimora', 'vegasqueens', 'vegasshowgirls']",0
"['photo', 'rest', 'peace', 'bad', 'boys', 'bad', 'advise', 'made', 'let', 'old', 'asian', 'dude', 'glue', 'sole']",0
"['photo', 'anarchoqueer', '8220anarchism', 'stands', 'social', 'order', 'based', 'free', 'grouping', 'individuals']",0
"['pic', 'circulating', 'jihadi', 'feeds', 'claiming', 'isis', 'flag', 'top', 'mount', 'arafa', 'holiest', 'day', 'pilgrimage']",0
"['pierce', 'would', 've', 'easily', 'drained', 'shots', 'us', 'he', 's', 'trash', 'smh']",0
"['playing', 'show', 'lutsen', 'mn', '900', 'pm', 'today', 'papa', 'charlies']",0
"['please', 'stop', 'scoring', 'otherwise', 'wo', 'nt', 'runs', 'tomorrow', 'romero', 'yankees', 'bluejays', 'mlb']",0
"['pm', 'use', 'words', 'use', 'ex', 'swegpmyidnid', 'dating']",0
"['polite', 'yet', 'militant', 'birds', 'notfeeding', 'stencil', 'army', 'typeface', 'font', 'ateam']",0
"['poor', 'henry', 'he', 's', 'supporting', 'right', '23', 'guys', 'gut', 'do', 'nt', 'hurt', 'charlie', 'lizziecuevas']",0
"['popcorn', 'candy', 'dinner', 'always', 'knew', 'charlie', 'brown', 'spirit', 'animal']",0
"['pops', 'interviews', 'remain', 'warm', 'fuzzy']",0
"['posted', 'new', 'song', 'guala']",0
"['posted', 'new', 'song', 'guala', 'music']",0
"['practically', 'got', 'arrested', 'tonight', 'allowed', 'utampa', 'grounds', 'year', 'fml', 'i', 'm', 'retarded']",0
"['praise', 'thy', 'lord', 'season', 'beanies', 'upon', 'us']",0
"['prejudice', 'preconceived', 'awareness', 'based', 'majority', 'interactions', 'negative', 'slant', 'comes', 'libs', 'self', 'preservation', 'basis']",0
"['pretty', 'whole', 'yankees', 'thing', 'i', 'd', 'rather', 'lose', 'alcs', 'every', 'year', 'live', 'detroit', 'miss', 'real', 'steinbrenner', 'glorydays']",0
"['proud', 'redneck', 'patriot', 'docs357', 'catslmbo', 'koichiccheryl', 'bjatw', 'yrwol7', 'davesgrill']",0
"['put', 'redskins', 'starting', 'lineup', 'instead', 'dolphinsitll', 'fun', 'said']",0
"['rampb', 'trash', 'compared', 'early', '2000s']",0
"['rsurge', 'charlie', 'bakerr', '9', 'points', 'demostate', 'mass', 'coakleyd', 'dog', 'via', 'bostonglobe']",0
"['republicans', 'take', 'massachusetts', 'governorship', 'coakley', 'conceds', 'gov', 'race', 'charlie', 'baker8230']",0
"['rt', 'huffingtonpost', 'jane', 'seymour', 'rocks', 'bikini', '62', 'crazy', 'aunt', 'jane', 'thefaithanne']",0
"['rt', '10thamendment', 'jihadi', 'killed', 'brendantevlin', 'nj', 'w', 'least', '2', 'otherspart', 'terrorist', 'ring', '10', 'yrs', 'ago', 'http8230']",0
"['rt', '120sports', 'twitter', 'tipped', 'cap', 'say', 'farewellcaptain', 'jeter', 'yankee', 'stadium', 'finale', 'video']",0
"['rt', '1trikofficial', 'itsnotadam', 'prob', 'def', 'good', 'early', 'set', 'energy', 'tool', 'want', 'tune', 'less', 'ho8230']",0
"['rt', '1goodlookingman', 'bees', 'mets', 'yankees', 'lost', 'good', 'day', 'baseball']",0
"['rt', '23vnds', 'check', 'homie', 'renz360', 'sole', 'sauce', 'stuff', 'miracles', 'renz360', 'renz3608230']",0
"['rt', '2afight', 'muslim', 'jihadi', 'keep', 'calm', 'pjnet', 'tcot', 'tgdn', 'ccot', 'rednationrising', 'teaparty', '2a', 'nra']",0
"['rt', '490xl', 'get', 'attached', 'people', 'jump', 'trash', 'feel', 'way']",0
"['rt', '49ers', 'oregon', 'state', 'wr', 'brandincooks', 'popular', '49ers', 'pick', 'recent', 'mock', 'drafts', 'draft', 'tracker']",0
"['rt', '516jake', 'hungover', 'feeling', 'yyyyyeelllloooowwwwww', 'outlawdipper', 'mudjug1', 'dbh', 'yellow']",0
"['rt', '5sos', 'best', 'thing', 'ever', 'driving', 'past', 'crowds', 'people', 'shows', 'seeing', 'bandannas', 'coloured', 'hair', '5sos', 'shirts', 'you', 've', 'made', 'o8230']",0
"['rt', '77stephanieg77', 'portable', 'septic', 'tank', 'allllll', 'pesky', 'feelings']",0
"['rt', 'abcbirds1', 'colorado', 'lawmakers', 'consider', 'nation8217s', '1st', 'wind', 'energy', 'legislation', 'protect', 'birds', 'amp', 'bats']",0
"['rt', 'abcbirds1', 'neonics', 'deadly', 'birds', 'like', 'american', 'kestrel', 'bees', 'ask', 'lowes', 'take', 'shelves', 'ecowed']",0
"['rt', 'achussle', 'bron', 'pregame', 'speeches', 'trash', 'though', 'laughing', 'ass']",0
"['rt', 'achosenword', 'rain', 'showers', 'amp', 'weepy', 'fog', 'soft', 'light', 'amp', 'cool', 'touch', 'wild', 'wind', 'carry', 'music', 'birds', 'cease', 'soar', 'feel8230']",0
"['rt', 'ag2pearl', 'black', 'americans', 'worse', 'bho', 'well', 'researched', 'articlebound', 'elicit', 'cries', 'uncle', 'tom', '8230']",0
"['rt', 'aiiamericangiri', '127482127480', 'fec', 'may', 'yank', '1st', 'amendment', 'guards', 'drudge', 'rest', 'internet', 'wiunion']",0
"['rt', 'aianhangover', 'bae', 'means', 'anyone', 'else', 'i', 've', 'thinking', 'ghetto', 'word', 'babebaby']",0
"['rt', 'ap', 'lifelong', 'yankee', 'fan', 'puts', 'aside', 'rooting', 'interest', 'returns', 'lost', 'red', 'sox', 'world', 'series', 'ring', 'rightful', 'owner']",0
"['rt', 'apnoticias', '218ltimahora', 'el', 'republicano', 'charlie', 'baker', 'elegido', 'gobernador', 'de', 'massachusetts', 'election2014', 'apracecall']",0
"['rt', 'asinglebear', 'would', 'look', 'feathers', 'instead', 'fur', 'would', 'able', 'eat', 'bird', 'feeder', 'without', 'getting', 'judging', 'gla8230']",0
"['rt', 'asinglebear', 'accidentally', 'ate', 'fireflies', 'last', 'night', 'chewing', 'leaves', 'found', 'shameful', 'yellow', 'glow', 'mouth', 'wa8230']",0
"['rt', 'abortionfunds', 'grateful', 'profound', 'hospitality', 'volunteers', 'open', 'homes', 'patients', 'traveling', 'long', 'distances', 'abo']",0
"['rt', 'actuallyamdolan', 'wen', 'look', 'liek', 'trash', 'n', 'sum1', 'complimentz']",0
"['rt', 'adamsank', 'julia', 'roberts', 'seem', 'completely', 'shocked', 'she', 's', 'nominated', 'hey', 'julia', 'you', 're', 'gown', 'jig', 'emm8230']",0
"['rt', 'adamschein', 'great', 'job', 'yankees', 'giving', 'brian', 'cashman', 'new', 'contract', 'haters', 'wrong', 'cc', 'chriscarlinsny']",0
"['rt', 'adamschein', 'think', 'flat', 'wrong', 'blame', 'brian', 'cashman', '2014', 'yankees', 'snytv']",0
"['rt', 'adamweinstein', 'working', 'theory', 'selective', 'race', 'abortion', 'ban', 'passed', 'florida', 'today', 'excuse', 'redneck', 'reps', 'say']",0
"['rt', 'advicetowriters', 'bird', 'does', 'nt', 'sing', 'answer', 'sings', 'song', 'maya', 'angelou', 'poetry', 'writing']",0
"['rt', 'aidangee1', 'feel', 'playing', 'flappy', 'bird']",0
"['rt', 'aishamoodmills', 'fox', 'news', 'mocks', 'victim', 'ray', 'rice', 'elevator', 'assault', '8216i', 'think', 'message', 'take', 'stairs8217', 'ht8230']",0
"['rt', 'alexpappas', 'rick', 'scott', 'refuses', 'appear', 'debate', 'stage', 'charlie', 'crist', 'illegal', 'electronic', 'fan', 'via8230']",0
"['rt', 'aliabunimah', 'people', 'ghetto', 'rising', 'fighting', 'back', 'whose', 'side', 'gaza']",0
"['rt', 'aliyahkorea', 'whiteculture', 'thinking', 'weave', 'ratchet', 'ghetto', 'extensions', 'perfectly', 'fine']",0
"['rt', 'allanson', 'got', 'gatorades', 'twinkies', 'rice', 'puddings', 'pringles', 'cookies', '128525128555']",0
"['rt', 'alleycelestine', '8220viridoesitt', 'kissin', 'small', 'lips', 'trash', 'lol8221', 'yessssss']",0
"['rt', 'alxjames10', 'mean', 'sometimes', 'eating', 'carton', 'double', 'stuf', 'oreos', 'option']",0
"['rt', 'amediting', 'you', 're', 'responsible', 'story', 'inside', 'do', 'nt', 'let', 'selfdoubt', 'cripple', 'creativity', 'amediting', 'amwriting', 'writetip']",0
"['rt', 'ampowerblog', 'velvethammer', 'parent', 'phoenix', 'says', 'administrators', 'made', 'son', 'wear', 'pink', 'fairy', 'wings', 'first', 'day', 'high', 'school']",0
"['rt', 'amandamarcotte', '8220not', 'men', 'interrupt', 'women', 'quibble', 'irrelevant', 'issues', 'sole', 'purpose', 'derailing', 'conversation8221', 'sa8230']",0
"['rt', 'amazingtiming', 'bad', 'monkey', 'amazingtiming']",0
"['rt', 'amoreshonta', '8220westdontcare', 'big', 'bird', 'spoken', '128514', 'weak', '128128']",0
"['rt', 'amyrosekathryn', 'justice', 'british', 'seagull', 'spraypainted', 'red', 'thugs', 'bird', 'won8217', 't', 'able', 'fly', 'anymore', 'h8230']",0
"['rt', 'anastaciacole', 'like', 'asian', 'struggle', 'squinty', 'eyes', 'every', 'picture']",0
"['rt', 'andrewluck23', 'charlie', 'crist', 'says', 'ocare', 'great', 'ccot', 'tcot', 'teaparty', 'pjnet', 'independents', 'jjauthor', 'bettinavla', 'flgovscott', 'htt8230']",0
"['rt', 'anntelnaes', 'halloween', 'candy', 'corn', 'bird']",0
"['rt', 'antijokejamal', 'honk', 'horn', '4', 'seconds', 'light', 'turns', 'green', 'shut', 'car', 'lay', 'hood', 'feed', 'birds', 'fo8230']",0
"['rt', 'aprilstearns', 'rt', 'gn192', 'far', 'right', 'hero', 'allaround', 'rwnj', 'dsouza', 'took', 'twitter', 'thanksgiving', 'mock', 'trayvon', 'martin', 'murdered', 'k8230']",0
"['rt', 'arcticfox2016', '150', 'christians', 'massacred', 'jihadi', 'muslims', 'slept', 'including', 'pastor', 'wife', 'amp', 'kids']",0
"['rt', 'arianagrande', 'oh', 'torrence', 'ca', 'nt', 'stand', 'cheer', 'leading', 'squad', 'love', 'pom', 'poms', 'ill', 'feed', 'bon', 'bons', 'night']",0
"['rt', 'atlassmugged', 'women', 'play', 'casual', 'game', 'like', 'kim', 'k', 'game', 'amp', 'anger', 'bird', 'do', 'nt', 'play', 'real', 'games', 'like', 'male', 'power', 'fantasy', '2', 'jingoi8230']",0
"['rt', 'augustalsina', '8220sharaplus2', 'askaugust', 'tall', 'keep', 'getting', 'different', 'answers', 'different', 'people', '127806128064127806', 'augustalsina8221lt', 'abo8230']",0
"['rt', 'austintoellen', 'praying', 'todays', 'mampg', 'pictures', 'do', 'nt', 'come', 'yellow', '128591']",0
"['rt', 'avengerstratus', 'there', 's', 'nothing', 'hotter', 'pale', 'albino', 'chick', 'play', 'guitar']",0
"['rt', 'averyave23', '8220ikeepittooreal', 'trash', 'bag', 'full', 'barely', 'tie', 'it128548128548', 'sttooopp128563128514128514128557128557']",0
"['rt', 'awwadorable', 'want', 'pet', 'monkey', '128553128525']",0
"['rt', 'aymrcarter', 'apologies', 'trash', 'what', 's', 'understood', 'ai', 'nt', 'got', 'ta', 'explained']",0
"['rt', 'ayeyoitsdupree', 'rape', 'never', 'something', 'mock', 'like', 'stand', 'jada', 'jadapose']",0
"['rt', 'b1blancer', 'cue', 'liberal', 'lefts', 'uncle', 'tom', 'attacks', 'tim', 'scott', '432', 'tcot', 'teaparty', 'gop']",0
"['rt', 'barryclerjuste', 'whatchu', 'sayin', 'hoe', 'know', 'i', 'm', 'man', 'hoe']",0
"['rt', 'badadvicedog', 'look', 'like', 'trash', 'someone', 'compliments']",0
"['rt', 'baddiebelladona', 'instant', 'mashed', 'potatoes', 'trash', '128686']",0
"['rt', 'baileyadams22', 'charlie', 'crist', 'said', 'rick', 'scott', 'shady', 'sunshine', 'state']",0
"['rt', 'baseballfact', 'george', 'steinbrenners', 'first', 'yankees', 'news', 'conference', 'said', 'would', 'nt', 'interfere', 'baseball', 'decisions', 'promising']",0
"['rt', 'baseballphotos', '17', 'year', 'old', 'girl', 'struck', 'babe', 'ruth', 'lou', 'gehrig', 'back', 'back', 'banned', 'baseball', 'yankees', '8230']",0
"['rt', 'basedchasen', 'big', '10', 'trash', 'years', 'laughing', 'loud', 'basketball', 'conference']",0
"['rt', 'basedpaco', 'nfl', 'equal', 'season', 'everybody', 'showed', 'glimpses', 'trash']",0
"['rt', 'beardedbearsman', '007beardownjedi', 'afl', 'american', 'draft', 'system', 'bearbrother', 'couple', 'yanks', 'playing', 'lists', 'so8230']",0
"['rt', 'beardednixon', 'poont', 'got', 'ta', 'trash']",0
"['rt', 'bentaterb', 'crazy', 'rb', 'picked', 'yet', 'rb', 'roy', '2yrs', 'ago', 'rb', 'mvp', 'ppl', '4get', 'important', 'position', 'insane', 'ho8230']",0
"['rt', 'bestofworldstar', 'charlie', 'sheen', 'ice', 'bucket', 'challenge', 'right', 'way']",0
"['rt', 'bestsagittarius', 'sagittarius', 'compassionate', 'towards', 'people', 'want', 'especially', 'towards', 'ones', 'care', 'abo8230']",0
"['rt', 'beyonceland', 'bey', 'lost', 'ring', 'met', 'gala', 'jay', 'found', 'amp', 'instead', 'giving', 'back', 'gave', 'mock', 'proposal', 'http8230']",0
"['rt', 'beyondbanksy', 'breakingnews', 'streetart', 'graffiti', 'new', 'mural', 'duo', 'etamcru', 'rome', 'italy', 'morning', 'breakfast', 'coffee', 'trash']",0
"['rt', 'biiimurray', 'iphone', '2', 'million', 'times', 'storage', '1969', 'apollo', '11', 'spacecraft', 'computer', 'went', 'moon', 'throw', 'bird']",0
"['rt', 'bidenshairplugs', 'ca', 'nt', 'believe', 'cops', 'shot', 'fine', 'young', 'man', 'goes', 'cure', 'cancer', 'fergusonoctober']",0
"['rt', 'biertempfeltrib', 'one', 'jimbowdenespnxm', 'yankees', 'would', 'nt', 'letting', 'polanco', 'sit', 'minor', 'leagues', 'they', 're', 'w8230']",0
"['rt', 'bigel179', 'luv', 'riding', 'metronorth', 'sour', 'drunk', 'yankees', 'fans', 'loss', 'toobad', 'metsfan', 'queensallday']",0
"['rt', 'bigfatdave', 'gave', 'guncontrol', 'chance', 'failed', 'gunsense', 'nonsense', 'momsdemand', 'statist', 'trash']",0
"['rt', 'bigjonbul', 'stars', 'wink', 'knowingly', 'smile', 'see', 'two', 'lovers', 'kissing', 'secluded', 'bridge', 'balmy', 'autumn', 'nig8230']",0
"['rt', 'bigmac6374', 'do', 'nt', 'like', 'weather', 'right', 'scaring', 'laughing', 'loud', 'yellow']",0
"['rt', 'bigmacknigga', 'smoking', 'is', 'nt', 'game', 'could', 'get', 'killed', 'monkey', 'see', 'monkey', 'dooo', 'do', 'nt', 'smoke', 'smoker', 'y', 'all', 'reason']",0
"['rt', 'bigxcool', 'rt', 'you', 're', 'slope', '30', 'still', 'feel', '17']",0
"['rt', 'birdgang316', 'bird', 'throw', 'birdgang', 'eaglesnation']",0
"['rt', 'bitesblog', 'pat', 'martin', 'gon', 'na', 'show', 'yankees', 'thing', 'two', 'james', 'beard', 'house', 'tonight']",0
"['rt', 'blackjeezuss', 'someone', 'drops', 'trash', 'mixtape', 'dms']",0
"['rt', 'blacknerdjade', 'rt', 'parkourlewis', 'last', '5', 'hours', 'rt', 'theblueprint', 'last', 'hour', 'half', 'work', 'trash', 'existing']",0
"['rt', 'blackelvis', 'favorite', 'episode', 'friends', 'one', 'blacks', 'mysteriously', 'vanish', 'unemployed', 'white', 'people', 'find', 'affordable', 'ho8230']",0
"['rt', 'blasianbytch', 'graceishuman', 'rhiannonrevolts', 'yellow', 'face']",0
"['rt', 'bleacherreport', 'video', '8220don8217', 't', 'hurt', 'yourself8221', 'kobebryant', 'hits', 'jumper', 'rookie', 'proceeds', 'talk', 'trash', 'ht8230']",0
"['rt', 'bleacherreport', 'video', 'cfl', 'lb', 'solomon', 'elimimian', 'trash', 'talks', 'opponent', 'halftime', 'interview']",0
"['rt', 'bleacherreport', 'video', 'derek', 'jeter', 'hits', 'walkoff', 'single', 'final', 'atbat', 'yankee', 'stadium']",0
"['rt', 'blessedyaszay', 'iwanttopunchpeoplewho', 'mock', 'god']",0
"['rt', 'blisstabitha', 'homeowner', 'shoots', 'armed', 'suspect', 'attacked', 'pistol', 'whipped']",0
"['rt', 'boatbuilder', 'call', 'free', 'bird']",0
"['rt', 'bobklap', 'asked', 'betances', 'game', 'he8217d', 'like', 'starter', 'someday', '8220if', 'yankees', 'ever', 'asked', 'would', 'i8217', 'm', 'r8230']",0
"['rt', 'bookkrazy', 'do', 'nt', 'always', 'get', 'drunk', 'pass', 'start', 'making', 'colored', 'duct', 'tape']",0
"['rt', 'boutcrazed', 'best', 'way', 'make', 'hillbilly', 'something', 'tell', 'ca', 'nt']",0
"['rt', 'bradthor', 'know', 'twinkies', 'old', 'earth', 'happened', 'benghazi']",0
"['rt', 'brandee876', 'ghetto', 'sour', 'cream']",0
"['rt', 'brandontierney', 'crooked', 'number', 'followed', 'shut', 'frame', 'love', 'yankees']",0
"['rt', 'brandontierney', 'grinding', 'yankees']",0
"['rt', 'braveconwarrior', 'graphic', 'gt', '150', 'christians', 'massacred', 'jihadi', 'muslims', 'slept', 'including', 'pastor', 'wife', 'amp', 'kids']",0
"['rt', 'brentlanders6', 'charlie', 'last', 'two', 'songs', 'quasireligious', 'songs', 'sake', 'whiteironband', 'who', 's', 'coming', 'next']",0
"['rt', 'brianhopecomedy', '8220daddy', 'batman8217s', 'parents', 'dead8221', '8220yup8221', '8220and', 'superman8217s8221', '8220yup8221', '8220what', 'going', 'die8221', '8220sad', 'ho8230']",0
"['rt', 'brianndominguez', 'gasoline', 'daddy', 'yankee', '128175128076']",0
"['rt', 'brianndominguez', 'green', 'yellow', 'lil', 'wayne', '128155128154128175128175128175128175']",0
"['rt', 'briannalovesa', 'i', 'm', 'sick', 'head', 'colds', 'suuuck', 'top', 'justusabbott', 'challange', 'beer', 'chug', '128567128567']",0
"['rt', 'broganwebber', 'wiz', 'garbage', 'put', 'trash', 'known', 'beyonc233', 'put', 'dumpster', 'known', 'vmas']",0
"['rt', 'brosconfessions', 'charlie', 'sheen', 'legend', 'forthebros']",0
"['rt', 'bruceforce', 'study', 'birds', 'closely', 'see', 'spot', 'female', 'done', 'even', 'limited', 'bird', 'watching', 'skills']",0
"['rt', 'brucevh', 'getting', 'painful', 'experience', 'like', 'crossing', 'monkey', 'bars', 'let', 'go', 'point', 'order', 'move', 'forward8230']",0
"['rt', 'bryanhoch', '113', 'days', 'yankees', 'pitchers', 'catchers', 'report']",0
