sentence,labels
rt kissmysmile lmfaooo like bitch alanah seriou,1
rt kissmyklassi exactli shit i saidgtgtgt imyungjay so nobodi think mimi outta line invit stevi j gay nicca v8230,1
rt kissmybeautyy id rather argu amp make 128536 fight 128074128165128162 amp break 127939128131999665039caus 128166 thirsti bitch 128111 love see happi 128522127969 home fuc8230,1
rt kittykinsx taco hoe,1
rt klttygirl im shitti promis im better bitch,1
rt klttykllla 8220isthatjamesbond bluntsnextdoor good pussi nigga like httptcouy6r3zxxnm funniest thing ive ever seen 8230,1
rt knae im 128170 lil bitch,1
rt knickrumor met superstar pitcher mattharvey33 yanke game wear knick hat knickstap httptcog5fqgte2s0,0
rt kontra402 laugh ass damn bitch trash rt jazminejanay laugh ass httptcopfsnlm07il,1
rt koolassk nigga trippin shoe club tf wear hoe nigga shoe club shoe,1
rt koolassk want nigga spend hard earn money u hoe go strip solv problem laugh loud,1
rt koolqueef i color entir arm black sharpi fist wife asshol know nigger dick feel like,1
rt koolqueef i gave call wife nigger sex lent,1
rt kreolekilla fight hoe one lamest thing,1
rt kriegsson on nigger day honor nigger tradit work,1
rt krisannin 8220so wake bitch upl8221 jack bauer 24lad,1
rt krisdarebel 8220ayebenni search hoe i got 128533 httptcodsdfeji65u8221 aint one bruh httptcoc7r3wrcpk0,1
rt krislis bc ass fat mayb pussi wack amp drove man crack rt fightciub khloe kardashian win life http8230,1
rt krislis grow bitch,1
rt krislis hot 97 trash,0
rt krislis today someth dope tomorrow thing trash next month irrelev next year classic,0
rt kryshazeyi i swear bitch fall nigga dont believ comb hair,1
rt kstar told rt astronautton artpriz trash,0
rt kstar ya beat trash nigga rt chiefkeef sosaonthebeat fuck dont like,1
rt kushdahgodd five thing ill never give bitch975765039 1mi heart 2mi weed 3mi money 4mi twitter 5mi netflix password 128175128175128175128175128175128175128175,1
rt kushdac so side ho know side ho need ya,1
rt kvtrk24 ross pull hoe drewill52 awight54 dakodabear httptcoyefrlbvdvb,1
rt kvngmelli when yall got babi mama realiz bitch real enemi httptcovdis3ghg6t,1
rt kxrxsxb all i want birffday big booti hoe she gotta big booti i call big booti lyricsyouliketoscream,1
rt kxrxsxb sometim i turn phone loud tweet hear bird chirp truestori teamiphon,0
rt kxrxsxb superman man steel emot bitch truestori,1
rt kxrxsxb we know one person could say anyth look think your retard stfu stupidbitch,1
rt kxngfrxsh if ya friend alway trynna get breakup wit ya nigga thot shit wit themthem bitch realli aint ya friend,1
rt kysportsradio for year two fan base unc indiana said thing right way uk other rogu my ho8230,0
rt kylamock2 bitch think know everyth ha,1
rt kylekallgren you cant pleas everyon and shouldnt noth good come peopl say faggot insult your8230,1
rt kylekallgren you know superhero stori best insult superhero dumb mook come dogood whiteknight,0
rt kylelewsad trevaughnlg retweet random shit caus bad bitch tweet 128514,1
rt kylelippert if buy ticket transform 3d lock aluminum trash toss overpass rus8230,0
rt l1ldebbi amber rose everyth vma killen everi bitch,1
rt l1ldebbi and im bitch doesnt forget,1
rt l1ldebbi im bitch whatev,1
rt l1ldebbi so rude talk fat bitch cool talk skinni bitch cu i know alot thick hoe ver8230,1
rt l1ldebbi you keep bitch amp ill stay grind,1
rt l3tsvibe key open door key albino,0
rt lanurse1 here michaelbrown support she say white evil albino black babi serious tcot klsouth httptcop8230,1
rt laeveryday mjcandanc pacdagoat devoted2mariah bettathanlerun mznursebee14 pyroballypoop wtf thi bitch sound retard,1
rt legiqn write 16 bar side hoe money know real,1
rt lexgedddit just got 11 flappi bird holi shit,1
rt lht519 laugh ass bitch saw camera amp look big screen n realized128128128128 httpstcooojqabwfwj,1
rt lht519 ya side hoe play much amp want head httpstco7ealhuta02,1
rt lilbthebasedgod i eat gluton free pussi lil b,1
rt lilbthebasedgod that nerdi fat bitch ye sir fuck the basedgod lil b,1
rt lilbthebasedgod ultim bitch mixtap done word lil b lil b,1
rt livylohan 82201waynostra dat i dont argu wit dese bitch lol8221 keep brief trappa ll,1
rt lialp still texan nation hoe,1
rt ljspagnoli isi jihadi terrorist post 90 tweet everi minut spread propaganda httptcoerjmvef996,0
rt lljono krhymez24 go home bitch,1
rt lmaoatbas bitch twerk anyth rock countrythes bitch twerk gospel take king 128553128553,1
rt lohanthoni id never send kid privat school would never experi ghetto public school fight,0
rt lohanthoni im hungri someon would send fli parachut browni attach like hunger game tha8230,0
rt lohanthoni lana use term bad bitch uv track ive never proud,1
rt loudbeso thotcho bitch ill end fuck life you fuckboy,1
rt loudbeso pepsi cola rt jactionj ladi pussi tast like,1
rt lrtc1 magnu team leader particularli rude unhelp as oppos charli blatantli lie aw servic s8230,0
rt lunarap smh got ebola rt8220bryanroxal i stick foot feel fresh bitch ass mosquito nerv 8230,1
rt lvlkyevent nov 222012 thanksgiv dinner 200pm proof main a day preoccupi giant bird http,0
rt labugg09 i love everybodi ion hate bitch,1
rt laleaa wcw babe undrgrundghost amp 0beyyourmast 128571128571 love thse sexi bitch bestfriend babe8230 httptcomybspkdzv2,1
rt lavidajeannett i hate bitch say dont care nigga broke got noth go act like fake ri8230,1
rt lavintagetrib get check like nike im ici yo bitch like dice soho 127922,1
rt ladiesluvaudi eat pussi goodeat everybodi pussi aint healthi,1
rt ladymercia mother manchest terror twin went syria becom jihadi bride snatch isi httptcotrhnmdvncm v8230,0
rt ladyblahblah furrybah paypay voic rt 80sbaby4lif the hoe everybodi nigga,1
rt ladytruck to fez your nippl couldnt cover two trash lid ronniebquot,1
rt lakeshowqueen kevin love bein hoe just let world know gonna laker 2015 season dawg,1
rt lakerstv video kobebry talk trash face nickswagypyoung today8217 scrimmag 8211 httptco3njzfytc1r httpt8230,0
rt lalacoutureexo gfbf dont like talk bitchnigga you dont talk bitchnigga,1
rt lamborghinibow fuck hoe respect woman love lady128175,1
rt lameassnerd braxton curti hoe ass nigga and wen i see ima smack like da lil bitch 300,1
rt lamont21225 128514128514128514 bitch play volleybal timberland 128553128514edmondson kid 128517128514 httptcom4jtngejth,1
rt landontour nice babi bump bitch,1
rt lanebelgard gillisseth yeah right queer the piec ass youv ever got finger broke thru toilet paper128514,1
rt laquishaba racist white cop arrest black cant wait till black cop arrest whiti hear bitch fastfoodstrik,1
rt laridodi seven gram blunt almost drown pussi i swam butt rt tryhardsilva quot weezi vers,1
rt laridodi ur lil bitch dont read receipt on128064 shady128511,1
rt larissax33 smokin dick bitch,1
rt late i dive tha pussi like 128514128514128514128513128074128175 httptcoc4jnqwp9dw,1
rt latrobemark wheelerkashhh earli bird,0
rt laurabehnk yanke fan flashback rt wccorosen laurabehnk you rememb thi phil hugh it alreadi 4 0 still 8230,0
rt laurarosencohen askdrmann is amici brief file behalf kind like charli brown never ever get ani valentin8230,0
rt laurenjauregui karma bitch and i genuin mean canttrustanyon hatefakepeopl,1
rt laurenfawx 8220itsnotadam itsnotadam adam sexi bitch8221 conced ass jk ilusm,1
rt lavarwalk old bitch love garden,1
rt lawless1 3redsposit 1 we cub 2 we pirat 3 we damn sure aint fing cardin who care abo8230,1
rt laynesmithh when your local pc cant love anybodi everybodi turn hoe springbreak,1
rt lebronvuitton bain wasnt hoe ass nigga,1
rt lebronvuitton cant none hoe swim128514128514128514 8220jaykelz lebronvuitton 1stnamebravo renam bitch yacht club8221,1
rt lebronvuitton do i fuck feed 8220jaykelz i hate fat thick bitches8221,1
rt lebronvuitton i dont stand line club secur come escort yellow diamond tell bitch get scorpion,1
rt lebronvuitton im lickin mini fro bitch128530,1
rt lebronvuitton it annoy shit world bitch start talkin bout someth say nevermind,1
rt lebronvuitton joe chang life went back old bitch128514128514 82201stnamebravo lebronvuitton ha got bitch work o8230,1
rt lebronvuitton killle hoe i feel like,1
rt lekarmasucr trash liar rt learnteachwin law student terribl liar htgawm,0
rt lemarquand 825265039muslim group slaughter 43 children nigerian school children burn aliv shot amp slit throat tri 2escap http8230,0
rt lemarquand jihadiinchief hussein urg restraint fight islam butchers825265039appar should nice isisw might hurt8230,0
rt lenoirauteur bitch dont rt azealiabank 128078,1
rt leanandcuisin bitch hoe check yo dm 8220natalieelee can i get new follow 128584128586 httptcomv4mkhea1g8221,1
rt leanandcuisin i wish i fli nimbu i pick hoe i could tell pure heart bitch hoe gon drop 8230,1
rt leanandcuisin bitch see kati perri pic rt8220howlilwaynerap kati perri fit 128525128525 httptcocycltbkpno8221,1
rt learyalnez fun game i slap bitch,1
rt leeluca 100046729 man bitch fuck ill burn yall hous hoe 128514 that bumbl bee real grandma hoe,1
rt leeniepunkin man fuck flappi bird httptcoqkk26wyvfc,1
rt leezusleeko baddest bitch didnt win queen fuck mexican ill buy yo hous httptcovytcij5s3v,1
rt leezusleeko yo bitch dont avoid wanna spoil 128517 httptcogpcyv2jyri,1
rt leezythewarrior cant let messi hoe mess yo busi,1
rt leogarri yall save hoe id ratha save paper 128175,1
rt lesamonro fella guess we dont like ask look mean it call rest bitch face we just look thi w8230,1
rt lesamonro you bitch grade a weird,1
rt leslieeeixta bdub pack beaner 128557128514,1
rt lessonswithk got hoe i got nigga,1
rt letmelive305 but let ngga ask chick give money how yall hoe say swerv that make stay leav,1
rt letmelive305 stevi j playa yr tho lhhatlreunionh aint playerh stand solid behind bullshit bitch respect,1
rt lethalbizzl suck yo momma flappi bird,1
rt lettybro yall hoe super weakkkkkkkk,1
rt levisnink 8220idoclyf when aint pussi hot minut httptcouidvqxuge28221 omm 128514,1
rt lexataughty hedgebrandon calm bitch touch boob amp ill dick amp stapl forehead sinc wanna a8230,1
rt lexieel my timelin right raven 127944 raven 127944 raven 127944 commerci tweet 128514 raven 127944 raven 127944 raven 127944 amp some bitch talkin,1
rt lexxinnn dont nigga want broke ass bitch 825265039 crazi bitch better broke ass nigga 128056974965039,1
rt lifeofayungin that pussi never turn rememb 128175,1
rt liiuglyman when side bitch tri hug public httptcot5urisxndf,1
rt livibadd88 nigga talk bitch day let sink,1
rt liamgeraldshon vernon1488 arannicolwhufc dsaend get fuck racist inbr hillbilli fuck,1
rt liberalphenom who gz defens team pay media trash prosecut constantli thomasarobert,0
rt liberienn iggi sextap prolli gon trash the nigga made ugli,1
rt libradtf 8220rebukedsagac that fault ask sent number tho 128554 httptco2jvetnqnaa8221 dumb bitch,1
rt libradtf 8220baeelectronica bitch bye 128514 rt wearexci dawg look shit httptcoqvqfto6vut8221 128514128514128514128557999665039,1
rt lickmeg big booti sour face hair hoe,1
rt liddoshorty10 i cant fuck sentiment bitch,1
rt lifeasabab girl mind princess class amp bitch doesnt give fuck 1280819996128139,1
rt lifeasbro dont bitch dude easiest way get bro someth,1
rt lifeasbro girl hey beauti friendship last 2 month bro sup pussi friendship last forev,1
rt lifeask lawd twitter humbl fuck hoe quick,1
rt lifeask new orlean still trash,0
rt lifeasmeghan i wear weav i like a bitch got hair 128514128129,1
rt lifeflightgirl when someon murder polic investig spous first and tell everyth need know abo8230,0
rt lifenewshq break florida prolif gov rick scott defeat proabort challeng charli crist httptcogpr1hqlen2 tcot http8230,0
rt liiilbxrd plot twist take lot cut bitch 128528,1
rt likejordangaf piti parti trash amp i dont throw,0
rt likeabossx3 after long day work bitch wunna rest feet laugh loud 128514128129128524128176 httptco2rhn5hpasb,1
rt likwidcy as fat nigga i aint ever gotten broad anyth content charact dont bitch think im sex8230,1
rt lilbro pussy128514128557128557 httpstcox4f6va7g5q,1
rt lilfrenchi corni sex wanna kill bitch right amp 128514128553128545,1
rt lilgrim4dafam im averag nigguh chasin money amp dream tryin stay troubl,1
rt lilhakbeatz 8220returnofthemarc ima beat pussi like ray rice hit left i dont need right remix tosoon8221 http8230,1
rt lilreese300 trippygall stonecold bum ass bitch look like hype thot ass hot readi dirti ho 128514,1
rt lilreese300 trippygall dat drop dum ho ask yu jump dick ho reed yu cluck ass thot,1
rt lilreese300 bitch gone wat bitch do300,1
rt lilreese300 errday i take chanc real street nigga shit take chanc fuckin wit nothin ass hoe sumtim lol300,1
rt lilreese300 i aint chasin hoe i got asthma lol300,1
rt lilreese300 ion feel dese nihha bitches300,1
rt lilreese300 rip blood money shoryy rider blew dat 50 shi glizzi bitch ass citi yea yea300,1
rt lilreese300 thi bitch must b jojo world 128514128564128561,1
rt liltreprod whi bitch brag crazi like that cute that like nigga brag abus,1
rt liltunechi eddi laci rooki year well deserv the green amp yellow bumbl bee bekuz hit ya gon stinggreen bay all8230,0
rt liltunechi pik taken biebz shout nig jerem roger httptcob1yhx9zusv,1
rt lilti who bitch take 128514128514128514,1
rt lila47 vonteeeee typic coon activ,1
rt lilbyrdi if star tweet hope magic get pussygood luck keep,1
rt lilonosnitch 128514128514128514bitch bye128530,1
rt lilybean1313 and i thought i problem oreo httptcojfrbkze1t5,0
rt linnykravtiz the mona lisa couldv bad bitch httptcodj3odvdap0,1
rt lionheart 8220finallygotanud hippi dress tumblr bitch smoke blunt sudden theyr abstract thinker of8230,1
rt lipethegreat had charg ipod fuck redskin,1
rt lipethegreat holi fuck shit whi game third string qb redskin team gut wrench,1
rt lipethegreat is everyon redskin lather oil what fuck,1
rt lipethegreat that fuck san francisco game man wish trash ass garbag team never i pray meet fucking8230,1
rt lipstickyoda call son nigger even respect white ppl uncomfort w call thugyou probabl get w8230,1
rt lipstickjovi 8220beyoncehair that bitch cut off8221 lmfaooooooooooo,1
rt lissetelisa juan like black girl monday wednesday spanish girl thursday amp friday amp white bitch weekend tbb,1
rt littlekee bitch hate anoth bitch relationship 128129,1
rt littlemissarie bitch get da dick dickmat,1
rt littlesavag oml never question nigga ab anoth bitch amp nigga ever said shit like nigga lie,1
rt liveanduncut good pussi take mind struggl stress everyday life,1
rt liveanduncut it lot easier let go girl find she give pussi like goodi bag birthday bash,1
rt liveanduncut when i say taint i dont necessarili mean hoe scandal it could number thing,0
rt liveanduncut realli wanna pleas man see pleas gon turn know bitch aint realli clai8230,1
rt liveanduncut weeknd fan person half hoea quarter gothic quarter hipster,1
rt liveitupjersey 1sleepinggi badboysix that i call bitch block if fuck someon stay fight she hit t8230,1
rt liveitupjersey 1sleepinggi ccass357 the thing cunt talk cri traffic jam know noth abou8230,1
rt liveitupjersey ccass357 1sleepinggi trash name call read shit bitch that got,1
rt livinglegend10 8220herlipstho 8220keepupwithl she got bodi faggot httptcoxkyo6drmsh8221 1285531285578221128557128557128557128557128557128557,1
rt livlopezzz let make clear i dont need fuck bodi i dont need none whack ass hoe friend 128564,1
rt lizardlicktowin cmchatliv cmchat think hard forhick hop2get major air tear eye station cmchat w8230,0
rt lizeth0714 nc weather serious fucken retard how gonna 40 someth today almost 80 saturday,1
rt lizzardjurado b10oreo yesss one ooz thi nigguh 128514128514 httptco7dbmdas6om,1
rt lmao when i make paper ball trash 128240127936128168 httptcovjegtjep3x,0
rt lmao when eat food that hot start breath like retard dragon,0
rt lmaosofunni kick soul outta di bitch httpstco5xwhydp7u8,1
rt loqueellassaben amo esa gent que odia httptco8zr3e0yso,0
rt logpopz if love hide bitch keep shorti,1
rt loganwarner12 these hoe aint loyal,1
rt lonelydad aint ho get trap hous,1
rt longlivechri project hoe 8220williedho when bitch get that incom tax they do shit like thi httptcoedshclcjrk8221,1
rt longestmonday i aint got problem chick goin vacay state hoe just declar ya aid border ya come back,1
rt lonnieduk chill rt marcussuprem tweet dont like bitch wit short hair ya mention gon full httptcohak8230,1
rt lookinnnass pussi i see yo whisker,1
rt lorenasgonzalez i california state assemblywoman remain proud teamster unionmemb celebr laborday weekend ho8230,0
rt lorenzoluciano femal alway complain shit nigga aint right like bitch dont flaw,1
rt losbeonit anyon everyon ex fuck hoe,1
rt losbeonit lmaoooo rt cqminaj when break bf gotta pull old hoe move like httptcow9ctzkcxcj,1
rt losbeonit sex 1st date dont mean hoe wait 90 day wont make wife cute pic dont mean yall happi titl d8230,1
rt losbeonit that guy your constantli asshol doesnt give damn beyond ur pussi,1
rt louievre dyke bitch walk around proud pregnant girlfriend like got pregnant,1
rt louievre eat pussi danger bitch tri snap fuck neck,1
rt louievre i need ride die bitch httptcotb1tmsvtrq,1
rt louievre if nigga santa come hood nigga gonna rob sleigh ho ho hoe,1
rt louievre just caus like photo 32 week ago dont mean im stalk bitch dont look good use,1
rt louievre lord help bitch httptcocr8yfmktmg,1
rt louievre thi bitch feet 20 year slaveri httptcomeljya6qsp,1
rt louievre weed louder darkskin bitch club,1
rt louievre well damn girl bad bitch httptcowu0ard7yif,1
rt louievre when bitch read messag doesnt respond httptcot4xjyp2m7z,1
rt lovableetyy im bitch im hungri,1
rt loveamarix i would never someon that afraid tell nigga bitch togeth i look like secret fuck outta h8230,1
rt lovelifeest13 west305 look like black persian rug design bitch coupl nut stain dingi boy,1
rt lovemeashmari i wish appropri go around slap bitch say stupid shit,1
rt lovezykerria if cant hear pussi smack aint wet enough,1
rt lovelymariie ginasanabria exe swear better see next bitch 128514128514128514128553128553128553128514128514128514128514128514128514128514128553,1
rt lowkeygado pnd vocal trash laugh ass,0
rt lowkeyston gay girl realli get pussi nigga 128514128069127946128175,1
rt loxodonta new 8212 democrat antisemit 8212 jewish group condemn vp joe biden8217 offens refer shylock httptco8230,0
rt loyalheart nigga gone nigga im sorri amp hoe gone hoe regardless,1
rt loyalpeopleonli kany like if ani bitch even think attack elevator128527 httpstco1ti5k1f1sf,1
rt loyalboybrown unt realli fuck suck year smh get right back trash one season,1
rt lpietrantonio bpg bitch,1
rt lpietrantonio iggi got fat ass bitch look like flounder fish,1
rt lrihendri pregnant se cupp8217 classic respons 8216liber dem8217 call 8216chunky8217 8211 bonu tweet httptcou8nlywefio via8230,0
rt luaboo 8220uceina hazel e look like bird her kaep prolli relat nose shit8221 that berg wont ever make dat bit8230,1
rt luccive free pancak day ihopsid bitch finna final get date nigga,1
rt luccixo when bitch start look anyon els 128530128514 httptcoo0agdd9fqh,1
rt lucentvari tonyjrodriguez friendli remind shouldnt tri sex bird,0
rt luchiecapon 8220kik me8221 ass hoe rt mayasvritaa got iphon it8217 ass bitch,1
rt luckylancej a bird doesnt sing answer sing song drmayaangel,0
rt luckylancej life bitch youv got go kick ass drmayaangel,1
rt lucyyluux amp nigga dont care leav caus gotta anoth bitch tire creep w anyway,1
rt luhmyra cant bitch tell nigga not mine readi tell tf 128564128075 level shit 128540,1
rt luiesanch proudli racist dumb nigger,1
rt luisenriquez94 you dont love keep coupl hoe side,1
rt luisaco tonymartinezz15 dude last day fuck walk bitch,1
rt luke5so 5so trash,0
rt lukegrossman52 that sport forget arrog amp trash talk it make peopl feel like part 8230,0
rt lupemecoj what go pussi,1
rt luvkittensdaili oreo ador httptco5zmzvt0sul,0
rt luvpug if dont rt cat tweet your big pussi,1
rt lydsortiz cant treat hoe like ladi man,1
rt lydsortiz knew bad bitch kinda slow,1
rt lylho i heard love dont love you en vogu work lastnight shit groovi bitch,1
rt lynchiewcvb big night wcvb martha coakleycharli baker debat 7 bruinsminnesota wild world seri game 6,0
rt lyndsaysuex2 ford ford fanci name fag mobil,1
rt lynkinthedog tnasty4teen i love hoe,1
rt lysettemarie jamal fool 128514128514128514 first call leprechaun said heart cant blue purpl it gotta yellow or8230,0
rt lyssaboo23 you local ass bitch,1
rt makeupsex trash talk mani hate guess mani fuck give less one,1
rt maniac3x buckm00s id rather rancho live ghetto ass urban area nigger nigger imperson adopt ni8230,1
rt maniac3x notoriousbm95 woodyafc whiteponyjr santi4l bamoose12 start cri stalk faggot i want laff,1
rt maniac3x larryx2010 floydmayweath gonna happen coward nigger get lit he know pac sign tmt di8230,1
rt maniac3x lmaooo the cleveland g00n sent drose hell last night home faggot notoriousbm95 disappear,1
rt matterb omg octob gonna best month ever basic bitch,1
rt maotl luv n hip hop check dri bitch turn insur scam httptcojrjthv25t2,1
rt mafreedom if dont see connect legitim queer lifestyl increas std sexual devianc yo,1
rt mcgetbizzi rise planet ape httptcoww3xbbujg7,0
rt melodicthund nah 2013 trash rt ishaboibrandon 2014 trash dawg,0
rt mgkydo i dont understand mani american hate obama salut latt nobodi tell swagfag anyth abo8230,1
rt mikebinth thomkin i got 11 nugget tear eye bitch couldntbehappi,1
rt mikemike2r i told bout 128514thoughtsofrandi some niggaz say pay anyth get pussi must,1
rt millyvanillyy noooo let tell yall some bitch baltimor ratchetttttt,1
rt mlbfancav derek jeter yanke present paul konerko retir gift watch httptcost6qgjy0j6 httptco7zbgvh8230,0
rt mlbstatoftheday sinc 1914 derek jeter8217 91 multihit game vs redsox 4th among yanke behind gehrig8217 121 ruth8217 99 an8230,0
rt mlperkinsjr overtim bitch,1
rt mnyve he idiot rt m00nbabi miser trash excus man httptcojtl7uis2ym,0
rt mnyve i want someon i call without anoth bitch stake claim simultan,1
rt mnicole got bitch work mad bc ex bitch dick 128514128514128514,1
rt mtvuk direction 1d zaynmalik amp louistomlinson monkey around set stealmygirl video httptcosoebnlr8r httptco8230,0
rt mxllxvv vivalajuicyy69 gt tragedi smh rt mxllxvv nigga dont know throw dirt name pussi h8230,1
rt mabelistocut everi bad bitch come mood swing,1
rt mabelistocut you suppos keep hoe find,1
rt macmil icodymontana schoolboyq xdannyxbrownx yeah trash q man capit h tho im takin ya fan,0
rt macmil liam gallagh came see perform tonight he said i mental cunt that fuck amaz,1
rt macbeth870 bowebergdahl there hasnt trade lopsid sinc babe ruth trade yanke no no nanett cash,0
rt macklovin ctfu nigga call bitch speak truth em dont get way 128514128514,1
rt madchad412 omg hahaha best thing watch today milan lucic crybabi bitch goon f f bruin httpstcokkpzgl8230,1
rt madflyentist look fake ass fuck boy ass desper ring ass trash ass fake ass fan,1
rt madpatsfan1954 frinc coon meat made ill even type racist much lybr3,1
rt madamecrystalb tori better watchout hoessh gonna get caught 128064128064128064,1
rt maddiekreykrey i pretend like im cold heart bitch cut instant without second thought actual i8230,1
rt madeadonplay call da po po hoe,1
rt magssca 8220uceina magssca aint gon take pic tho8221 128133 scare im japanes steakhous tho bitch walk quick,1
rt mahoganylox vintag mickey 127800 httptco03otpzxcbi,0
rt mahoghanyxo the world wouldn8217t fun hoe didn8217t exist,1
rt mainetheck i sell dope i fuck hoe make song bout shit i rob nigga work dont feel wrong bout shit,1
rt majornews911 nbc new project charli baker r win massachusett governor httptcosu9jblplro,0
rt makeitamil mikestud hoodieallen hoodi littl bitch last tear eye heard hoodi team mike put hi8230,1
rt malesthought no bitch ass chick flick ever sad movi httptcoo0sk0sm40f,1
rt malloryynfant all i see instagram alic texa hoe that low even alic,1
rt manabanana laugh loud wall trust thick if im biggest bitch youv ever met youll know,1
rt mandymarin welcom good burger home good burger i fuck bitch,1
rt mandylougraham we put redneck white hous gonna camo hous moccasincreek 128521128514,1
rt manichakr arvindkejriw itni bahaduri interview mein hamesha marn ko tayyar reht ho got scare cracker laugh loud httptc8230,0
rt mannycovarrubia it aint noth cut bitch off998665039,1
rt mannybermudez2 back bitch,1
rt manstagram thi bitch went full retard httptconxj4qqgmx2,1
rt manstagram when i make paper ball trash httptcom90w9n1zbt,0
rt manstagram when tri resist urg smack bitch httptco8eq3xb8cjb,1
rt marcacaputo break charli crist file emerg motion mulligan,0
rt marckooyo youzza bitch,1
rt marcusbutlertv when someon phone goe cinema i want jump across seat fli kick dat bitch,1
rt mari813 bae mean anyth els i alway thought ghetto word babe,0
rt marijuanapost ever leav around bitch i8217mma get stone,1
rt mariopalush tri hard resist urg smack bitch httptcoukof7k2rrh,1
rt markadkins2 projectdrugsampbitch,1
rt markblifestyl they trash rt bdotconto pointless bitch in the club rt rooseveltchaun smfh httptcox4o0wmatw,1
rt marlinfishyass a bitch get chalk i catch feel,1
rt marlinfishyass damn hoe askin nigga i smoke no bitch get smoke tonight,1
rt marlinfishyass if i smoke i would smokin hoe less gettin fuck,1
rt marlinfishyass if yo hoe choos let choos fuck friend momma,1
rt marqsback 8220vianawf twitpic reaction find love life sell pussysold pussi backpage8221 httptcoxzi8230,1
rt marsasteenhoek 50 rtsamp ill take micamp say fuck right pussi httptco4vhc5o7rz5,1
rt marshalltaylor you got nigga i got bitch,1
rt martinsopchak thechrisc your fuck pussi and isnt joke girli littl bitch,1
rt marywcvb charli baker make final elect eve campaign stop swampscott high school wcvb wcvbpoli httptco8230,0
rt marywcvb congression hope richard tisei stop baker swampscott ralli but still charli wcvb httptcouycfeng3b9,0
rt marywcvb still wait charli baker take stage swampscott wcvb httptcolyb3thm199,0
rt master11 slowli move list bs hoe i alreadi know nolan lamar stock rise laugh loud,1
rt masterchefsweg basic bitch starter pack httptcoehe4qbuvuj,1
rt mastersleepi jefdabest cranberri juic niggah 100 cranberri vitamin c youll piss,1
rt masteroshi migosconcert turnt af last night bobbyshmurdags9 shut bitch wit hotnigga frfr,1
rt mattancheyta dumb bitch,1
rt matthasthemus selfpaidyayo ogmaco aint make music sip henni bitch maco winnin island f8230,1
rt mattsimonson oomf teeth quit yellow128514128128128128 wbdyllon,0
rt matthops82 in conclus loi lerner giant bitch,1
rt matthops82 cc rosemari lehmberg rt comedycentr 8220ill show chug beer motherfker8221 beerfest httptco1jngk3mxfh,1
rt mattietrump97 win sinc pile trash jairusbyrd went new orlean buffalo1000 neworleans00000000000000 fuckbyrd whone8230,1
rt mattykem my favorit shark megaldon least favorit mud shark they worst,0
rt mattyfatass you pussi bitch i kick ass gta your chill fuck need 1v1 basketbal,1
rt maxabrahm when american claim isi local threat repli you mean iraq syria turkey jordan saudi arabia leb8230,0
rt maxdelacruz8 happi birthday bitch whitecholo23 httptcodmeqqfl8x1,1
rt maxicat charli rangel rewrit histori on gop 8220they think they won the civil war8221 httptcomoceubrutf,0
rt maxinbetha wipe cum faggot rt 80sbaby4lif contact len wildin cant see shit,1
rt mayaangeloufro readi slay bitch im even half way thew soak httptcoukcdym7kbx,1
rt mbw44 8220luzernetroy 8220balenceeaga 8220aienneluckera thi bitch awesom 128588 httptcoq5yhjtbcnr8221ne,1
rt mcnarstl round cnn ebola panel tonight monkey 1995 film outbreak,0
rt mcnarstl czickenshack i go drudg report everi day hope see stori tranni armi,0
rt mcnarstl and she watchin eye and she makin linguin amp clam bodi i know,0
rt mcnarstl ye bird tweet morn love rememb your hear bird cock here get some rock hard bird8230,1
rt mdizzle9000 dumb bitch saidrt msvavavoom no matter man say way hell truli respect hold sex,1
rt medz4u 8226not black girl ghetto though,0
rt meechisdead i cant wait till amp ya boyfriend break up that nigga act like pussi,1
rt meechgod 82201017sqquad but bad bitch backpag you might find one yo follow 128064128064 128056974965039wheretheyatdo8230,1
rt meetnallah 8220mckenxcassi some yall hoe worri yall eyebrow yall forgot yall mustach 1285141285571285578221 laugh ass,1
rt meetingajern fam rt pbsimpulse9 it aint nothin cut bitch vincent van gogh,1
rt megancammalleri thank perkin student section particip yellow we realli appreci,0
rt melecht apartheid 8220nocutcard pedestrian check show freedom paper darkies8221,1
rt melissatweet scott walker investig christi bridgeg perri drunk monkey dem dagat all men innoc all threat left8230,0
rt mellopsycho appar current hair trend hollywood bitch look like lost fight weed whacker,1
rt memphismsocc 50 2nd yellow card issu templ,0
rt menshumor cheat good woman like eat trash instead go steak truth,0
rt menshumor kim kardashian babyin import news i took trash last night,0
rt menshumor monday what ugli bitch,1
rt menshumor one man trash anoth man girlfriend,1
rt menstruai hear bitch tell stori think 8220lie lie lie8221 128530,1
rt menstruai rt ur sassi ass bitch,1
rt metalhamm are london even well exiron maiden member toni moor busk outsid balham train station 8230,0
rt metroboomin come soon bitch nigga monstertap 1028 httptco03as6bgqec,1
rt mettadamnfool 128557128557128557128557 rt moonwp when dyke hear ladi free 10 httptcok2tu1s85t6,1
rt meyakardashian thi bitch fuck insan 8220twiterdezenut 2 sentenc describ 5 words8221,1
rt misskathevo nofilt i get money i aint worri bout ho no matter occas ima alway get dough 128539 httptco8230,1
rt michaelarenella shi girl cute,0
rt michaelblackson shoutout chrisbrown beat anoth bitch,1
rt michaelblackson thi tall goofi bitch walk club sit britney griner lookin ass,1
rt michaelgt03 happi birthday freshman faggot cooopster98 chase123456718,1
